LinINum,LinNom,LinFOpe,LinFecOpeIni,LinFecOpeFin,LinBarA,LinBarB,LinBarSis,LinFPrtFlu,LinFPrtHis,LinNIntHis,LinFPrtInd,LinFCC,LinPotMaxA->B,LinPotMaxB->A,LinFMax,LinFPri,LinFN-1,LinPotN-1A->B,LinPotN-1B->A,LinVolt,LinR,LinX,LinFPer,LinNTra,LinDisEne,LinFPeaCal,LinPeaSis,LinPeaTip,LinFTipDef,LinFInv,LinFecInv,LinVI,LinCOMA,LinVidUti,LinEmp,LinAux
302759,La Dehesa 110->La Dehesa 012 III,T,MesEne-2021,*,La Dehesa 110,La Dehesa 012,*,T,T,101,T,F,50,50,F,F,T,50,50,110,2.8761216,45.4476,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/012
302760,Alcones 066->Alcones 023 II,T,MesEne-2021,*,Alcones 066,Alcones 023,*,T,T,101,T,F,15,15,F,F,T,15,15,66,1.9,35.01,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302761,Nancagua 066->Nancagua 13.2 II,F,MesNov-2022,*,Nancagua 066,Nancagua 13.2,*,T,T,101,T,F,15,15,F,F,T,15,15,66,1.9,35.01,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,Desierta-066/13.2
302762,Alameda 066->Alameda 015 III,T,MesOct-2022,*,Alameda 066,Alameda 015,*,T,T,101,T,F,40,40,F,F,T,40,40,66,1.06,25.05,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302763,Cauquenes 066->Cauquenes 13.2 I,T,MesEne-2021,*,Cauquenes 066,Cauquenes 13.2,*,T,T,101,T,F,20,20,F,F,T,20,20,66,1.9602,19.602,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302764,Tap San Carlos 066->Tap San Carlos 13.2 II,T,MesOct-2022,*,Tap San Carlos 066,Tap San Carlos 13.2,*,T,T,101,T,F,30,30,F,F,T,30,30,66,1.02,25.71,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302765,La Palma 066->La Palma 13.2 I,T,MesJul-2021,*,La Palma 066,La Palma 13.2,*,T,T,101,T,F,30,30,F,F,T,30,30,66,1.06,25.05,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302766,Maule 066->Maule 13.8,T,*,MesDic-2020,Maule 066,Maule 13.8,*,T,T,101,T,F,4.8,4.8,F,F,T,4.8,4.8,66,32.55320475,80.8038,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302767,Maule 066->Maule 13.8 I,T,MesEne-2021,*,Maule 066,Maule 13.8,*,T,T,101,T,F,10.35,10.35,F,F,T,10.35,10.35,66,6.25625,39.675,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302768,San Javier 066->San Javier 023 I,T,MesEne-2021,*,San Javier 066,San Javier 023,*,T,T,101,T,F,15,15,F,F,T,15,15,66,1.9,35.01,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302769,San Pedro CGET 066->San Pedro CGET 015 II,T,MesEne-2021,*,San Pedro CGET 066,San Pedro CGET 015,*,T,T,101,T,F,30,30,F,F,T,30,30,66,1.06,25.05,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302770,Mahns 066->Mahns 015 II,T,MesEne-2021,*,Mahns 066,Mahns 015,*,T,T,101,T,F,15,15,F,F,T,15,15,66,1.9,35.01,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302771,Collipulli 066->Collipulli 13.2,T,MesOct-2022,*,Collipulli 066,Collipulli 13.2,*,T,T,101,T,F,16,16,F,F,T,16,16,66,1.9,35.01,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302772,Nueva Valdivia 220->Nueva Valdivia 023,T,MesMar-2024,*,Nueva Valdivia 220,Nueva Valdivia 023,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,3.26942,48.89581698,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/023
302773,Pueblo Seco 154->Pueblo Seco 023,T,MesAgo-2021,*,Pueblo Seco 154,Pueblo Seco 023,*,T,T,101,T,F,20,20,F,F,T,20,20,154,18.14558592,96.76128,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,154/023
302774,Enlace Imperial 066->Enlace Imperial 023,T,MesDic-2021,*,Enlace Imperial 066,Enlace Imperial 023,*,T,T,101,T,F,16,16,F,F,T,16,16,66,1.76587884,24.49339596,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302775,Nirivilo 066->Nirivilo 023 I,T,*,*,Nirivilo 066,Nirivilo 023,*,T,T,101,T,F,5,5,F,F,T,5,5,66,2.847294374,46.5009669,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302776,Nirivilo 066->Nirivilo 023 II,T,*,*,Nirivilo 066,Nirivilo 023,*,T,T,101,T,F,5,5,F,F,T,5,5,66,2.847294374,46.5009669,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302777,La Mision 066->La Mision 023,T,MesMay-2020,*,La Mision 066,La Mision 023,*,T,T,101,T,F,30,30,F,F,T,30,30,66,2.037708,20.37708,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302778,Nueva Panquehue 110->Nueva Panquehue 13.8,T,MesDic-2021,*,Nueva Panquehue 110,Nueva Panquehue 13.8,*,T,T,101,T,F,30,30,F,F,T,30,30,66,2.237082222,79.75946682,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/13.8
302779,Victoria 066->Victoria 13.2 II,T,*,MesMar-2023,Victoria 066,Victoria 13.2,*,T,T,101,T,F,6,6,F,F,T,6,6,66,21.48013296,75.53304,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302780,Piduco 066->Piduco 015 II,F,*,MesEne-2024,Piduco 066,Piduco 015,*,T,T,101,T,F,18.7,18.7,F,F,T,18.7,18.7,66,1.014921111,25.75300884,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302781,Pan de Azucar 110->Pan de Azucar 13.8 II,T,*,*,Pan de Azucar 110,Pan de Azucar 13.8,BarB,T,T,101,T,F,30,30,F,F,T,30,30,110,2.294481173,62.27274348,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/13.8
302782,Rauquén 066->Rauquén 13.2 II,T,*,*,Rauquén 066,Rauquén 13.2,*,T,T,101,T,F,30,30,F,F,T,30,30,66,3.05525,23.4014,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302783,El Peñon 066->El Peñon 13.2,T,*,*,El Peñon 066,El Peñon 13.2,*,T,T,101,T,F,18.7,18.7,F,F,T,18.7,18.7,66,7.0841628,33.14916,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302784,Chacabuco 110->Chacabuco 023 V,T,*,*,Chacabuco 110,Chacabuco 023,*,T,T,101,T,F,50,50,F,F,T,50,50,110,3.2919018,47.2384,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/023
302785,Carampangue 023->Carampangue 13.2,F,*,*,Carampangue 023,Carampangue 13.2,*,T,T,101,T,F,2,2,F,F,T,2,2,66,1.2894375,6.32155,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,023/13.8
302786,San Fernando 2 066->San Fernando 015,T,*,*,San Fernando 2 066,San Fernando 015,BarB,T,T,101,T,F,18.7,18.7,F,F,T,18.7,18.7,66,5.16760992,29.09808,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302787,Paranal 066->Paranal 023,T,MesJun-2017,*,Paranal 066,Paranal 023,*,T,T,101,T,F,10,10,F,F,T,10,10,66,2.994954188,49.89529508,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
302788,Picarte 066->Picarte 024 II,T,MesJul-2017,*,Picarte 066,Picarte 024,*,T,T,101,T,F,30,30,F,F,T,30,30,66,0.60208632,14.9434758,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/024
302789,Punitaqui 110->Punitaqui 13.2,T,*,*,Punitaqui 110,Punitaqui 13.2 B,*,T,T,101,T,F,20,20,F,F,T,20,20,110,8.889466667,61.468,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/13.2
302790,Villa Alegre 066->Villa Alegre 13.2 I,T,MesDic-2016,MesDic-2018,Villa Alegre 066,Villa Alegre 13.2,*,T,T,101,T,F,5,5,F,F,T,5,5,66,4.93317,49.3317,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302791,Lota B 066->Lota A 066,F,MesEne-2019,*,Lota B 066,Lota A 066,*,T,T,101,T,F,52.36,52.36,F,F,T,52.36,52.36,66,0,0.001,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,Aux
302792,Coronel B 066 I->Tap Loma Colorada 066 III,F,MesSep-2020,*,Coronel B 066,Tap Loma Colorada 066 I,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,4.94088,6.02616,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,14.28
302793,Coronel B 066 II->Tap Loma Colorada 066 IV,F,MesSep-2020,*,Coronel B 066,Tap Loma Colorada 066 II,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,4.94088,6.02616,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,14.28
302794,Piduco 066->Piduco 015 III,T,MesFeb-2024,*,Piduco 066,Piduco 015,*,T,T,101,T,F,30,30,F,F,T,30,30,66,1.014921111,25.75300884,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302795,El Monte 066->El Monte 13.2 I,T,MesFeb-2024,*,El Monte 066,El Monte 13.2,*,T,T,101,T,F,25,25,F,F,T,25,25,66,1.047890739,18.23712,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302796,Chivilcan 066->Chivilcan 015 III,T,MesNov-2021,*,Chivilcan 066,Chivilcan 015,BarB,T,T,101,T,F,22.5,22.5,F,F,T,22.5,22.5,66,1.575091358,28.20106667,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302797,Maitencillo 220->Nueva Maitencillo Aux 220 III,T,MesAbr-2023,*,Maitencillo 220,Nueva Maitencillo Aux 220,*,T,T,101,T,F,1200,1200,T,T,T,1200,1200,220,0.0905996,0.3306304,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,Transelec,0.76
302798,Maitencillo 220->Nueva Maitencillo Aux 220 IV,T,MesAbr-2023,*,Maitencillo 220,Nueva Maitencillo Aux 220,*,T,T,101,T,F,1200,1200,T,T,T,1200,1200,220,0.0905996,0.3306304,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,Transelec,0.76
302799,Nueva Maitencillo Aux 220->Nueva Maitencillo 220 II,T,MesAbr-2023,*,Nueva Maitencillo Aux 220,Nueva Maitencillo 220,*,T,T,101,T,F,2400,2400,T,T,T,1200,1200,220,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,Transelec,Aux
302800,Lo Aguirre 500->Alto Jahuel Aux 500 I,T,MesAbr-2024,*,Lo Aguirre 500,Alto Jahuel Aux 500,*,T,T,101,T,F,3000,3000,T,T,T,3000,3000,500,1.142791395,13.03372141,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,IT24_V0_Refuerzo 2x500kV Alto Jahuel – Lo Aguirre
302801,Lo Aguirre 500->Tap El Rodeo 500 II,T,MesAbr-2024,*,Lo Aguirre 500,Tap El Rodeo 500,*,T,T,101,T,F,3000,3000,T,F,T,3000,3000,500,0.859339185,9.800902933,T,5,1,T,TxT,Cmn,F,F,*,17.57,10000,30,CNE,IT24_V0_Refuerzo 2x500kV Alto Jahuel – Lo Aguirre
302802,Tap El Rodeo 500->Alto Jahuel Aux 500 II,T,MesAbr-2024,*,Tap El Rodeo 500,Alto Jahuel Aux 500,*,T,T,101,T,F,3000,3000,T,F,T,3000,3000,500,0.28345221,3.232818473,T,5,1,T,TxT,Cmn,F,F,*,17.57,10000,30,CNE,IT24_V0_Refuerzo 2x500kV Alto Jahuel – Lo Aguirre
302803,Alto Jahuel Aux 500->Alto Jahuel 500 I,T,MesAbr-2024,*,Alto Jahuel Aux 500,Alto Jahuel 500,*,T,T,101,T,F,6000,6000,T,F,T,3000,3000,500,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,IT24_V0_Refuerzo 2x500kV Alto Jahuel – Lo Aguirre
302804,Lo Aguirre 220->Lo Aguirre 500 II,T,MesAbr-2024,*,Lo Aguirre 220,Lo Aguirre 220 aux,*,T,T,101,T,F,750,750,T,T,T,750,750,500,0.339253,49.165495,T,5,1,T,TxT,Cmn,F,F,*,43.11,10000,30,Transelec,220/500
302805,Ancoa Aux 220->Santa Isabel 220 I,T,MesAbr-2028,*,Ancoa Aux 220,Santa Isabel 220,*,T,T,101,T,F,472,472,T,F,T,472,472,220,1.263525,9.792765,T,5,1,T,TxT,Cmn,F,F,*,10,10000,30,CNE,25.5
302806,Ancoa Aux 220->Santa Isabel 220 II,T,MesAbr-2028,*,Ancoa Aux 220,Santa Isabel 220,*,T,T,101,T,F,472,472,T,F,T,472,472,220,1.263525,9.792765,T,5,1,T,TxT,Cmn,F,F,*,10,10000,30,CNE,25.5
302807,Santa Isabel 220->Santa Isabel Aux 220,T,MesAbr-2028,*,Santa Isabel 220,Santa Isabel Aux 220,*,T,T,101,T,F,944,944,T,F,T,472,472,220,0,0.001,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,Aux
302808,Santa Isabel Aux 220->Itahue 220 I,T,MesAbr-2028,*,Santa Isabel Aux 220,Itahue 220,*,T,T,101,T,F,472,472,T,F,T,472,472,220,1.957225,15.169185,T,5,1,T,TxT,Cmn,F,F,*,10,10000,30,CNE,39.5
302809,Santa Isabel Aux 220->Itahue 220 II,T,MesAbr-2028,*,Santa Isabel Aux 220,Itahue 220,*,T,T,101,T,F,472,472,T,F,T,472,472,220,1.957225,15.169185,T,5,1,T,TxT,Cmn,F,F,*,10,10000,30,CNE,39.5
302810,Santa Isabel 220->Maule 220,T,MesAbr-2028,*,Santa Isabel 220,Maule 220,BarB,T,T,101,T,F,263.24,263.24,T,F,T,263.24,263.24,220,1.898736,8.057364,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,21
302811,Maitencillo 220->Agua Amarga Aux 220 I,T,MesJun-2023,*,Maitencillo 220,Agua Amarga Aux 220,*,T,T,101,T,F,197,197,T,F,T,197,197,220,4.23242,16.86072,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,43.1
302812,Maitencillo 220->Agua Amarga Aux 220 II,T,MesJun-2023,*,Maitencillo 220,Agua Amarga Aux 220,*,T,T,101,T,F,197,197,T,F,T,197,197,220,4.23242,16.86072,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,43.1
302813,Agua Amarga Aux 220->Agua Amarga 220,T,MesJun-2023,*,Agua Amarga Aux 220,Agua Amarga 220,*,T,T,101,T,F,394,394,T,F,T,197,197,220,0,0.001,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,Aux
302814,Agua Amarga 220->Don Hector Aux 220 I,T,MesJun-2023,*,Agua Amarga 220,Don Hector Aux 220,*,T,T,101,T,F,197,197,T,F,T,197,197,220,3.959424,15.773184,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,40.32
302815,Don Hector->Tap El Romero 220,F,MesJun-2023,*,Agua Amarga 220,Tap El Romero 220,*,T,T,101,T,F,197,197,T,F,T,197,197,220,3.743384,14.912544,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,38.12
302816,HVDC Lo Aguirre 600->Lo Aguirre 500,T,MesMay-2029,*,HVDC Lo Aguirre 600,Lo Aguirre 500,*,T,T,101,T,T,3000,3000,T,F,T,3000,3000,600,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,CNE
302817,HVDC Kimal 600->HVDC Lo Aguirre 600,T,MesMay-2029,*,HVDC Kimal 600,HVDC Lo Aguirre 600,*,T,T,101,T,T,3000,3000,T,F,T,3000,3000,600,10,0.0001,T,5,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,CNE
302818,HVDC Kimal 600->Kimal 220,T,MesMay-2029,*,HVDC Kimal 600,Kimal 220,*,T,T,101,T,T,3000,3000,T,F,T,3000,3000,600,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,CNE
302819,Cumbre 500->Nueva Cardones 500 III,F,MesEne-2029,MesAbr-2029,Cumbre 500,Nueva Cardones 500,*,T,T,101,T,F,1500,1500,T,T,T,985,985,500,4.133619,49.880691,T,3,1,T,TxT,Lat,F,F,*,600,13,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302820,Cumbre 500->Nueva Cardones 500 IV,F,MesEne-2029,MesAbr-2029,Cumbre 500,Nueva Cardones 500,*,T,T,101,T,F,1500,1500,T,T,T,985,985,500,4.133619,49.880691,T,3,1,T,TxT,Lat,F,F,*,600,13,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302821,Nueva Cardones 500->Nueva Cardones Aux 500 I,F,MesEne-2029,MesAbr-2029,Nueva Cardones 500,Nueva Cardones Aux 500,*,T,T,101,T,F,3400,3400,T,T,T,2050,2050,500,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302822,Nueva Maitencillo 500->Nueva Maitencillo Aux 500 I,F,MesEne-2029,MesAbr-2029,Nueva Maitencillo 500,Nueva Maitencillo Aux 500,*,T,T,101,T,F,3400,3400,T,T,T,2140,2140,500,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302823,Nueva Pan de Azucar 500->Nueva Pan de Azucar Aux 500 II,F,MesEne-2029,MesAbr-2029,Nueva Pan de Azucar 500,Nueva Pan de Azucar Aux 500,*,T,T,101,T,F,3400,3400,T,T,T,2130,2130,500,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302824,Polpaico 500->Polpaico 500 Aux I,T,MesMay-2029,*,Polpaico 500,Polpaico 500 Aux,*,T,T,101,T,F,3606,3606,T,F,T,1800,1800,500,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,0,10000,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (III)
302825,Lo Aguirre 500 Aux->Lo Aguirre 500 I,T,MesMay-2029,*,Lo Aguirre 500 Aux,Lo Aguirre 500,*,T,T,101,T,F,3606,3606,T,F,T,1800,1800,500,0,0.0001,T,1,1,T,TxT,Cmn,F,F,*,17.57,10000,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (III)
302826,Los Changos 500->Parinas 500 III,F,MesEne-2029,MesAbr-2029,Los Changos 500,Parinas 500,*,T,T,101,F,F,1500,1500,T,T,T,1000,1000,500,5.46775,65.97975,T,3,1,T,TxT,Lat,F,F,*,600,13,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302827,Parinas 500->Cumbre 500 III,F,MesEne-2029,MesAbr-2029,Parinas 500,Cumbre 500,*,T,T,101,F,F,1500,1500,T,T,T,1000,1000,500,3.28065,39.58785,T,3,1,T,TxT,Lat,F,F,*,600,13,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302828,Los Changos 500->Parinas 500 IV,F,MesEne-2029,MesAbr-2029,Los Changos 500,Parinas 500,*,T,T,101,F,F,1500,1500,T,T,T,1000,1000,500,5.46775,65.97975,T,3,1,T,TxT,Lat,F,F,*,600,13,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302829,Parinas 500->Cumbre 500 IV,F,MesEne-2029,MesAbr-2029,Parinas 500,Cumbre 500,*,T,T,101,F,F,1500,1500,T,T,T,1000,1000,500,3.28065,39.58785,T,3,1,T,TxT,Lat,F,F,*,600,13,30,CNE,IT24_V0_Control de flujo Parinas - Lo Aguirre (II)
302830,Choapa 220->Choapa 110 II,T,MesFeb-2022,*,Choapa 220,Choapa 110,*,T,T,101,T,F,75,75,F,F,T,75,75,220,3.190366667,92.71179,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/110
302831,Choapa 110->Illapel 110 I,T,MesFeb-2023,*,Choapa 110,Illapel 110,*,T,T,101,T,F,90,90,F,F,T,90,90,110,10.1797206,19.145826,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,49.82
302832,Bosquemar 110->Reñaca 110,T,MesDic-2029,MesNov-2031,Bosquemar 110,Reñaca 110,*,T,T,101,T,F,100,100,F,F,T,100,100,110,1.366660058,4.640135198,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,11.5 Exp2022
302833,Montemar 110->Tap Achupallas 110,F,MesDic-2031,*,Montemar 110,Tap Achupallas 110,BarA,T,T,101,T,F,48.89596378,48.89596378,F,F,T,48.89596378,48.89596378,110,1.8299,2.6502,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,6.31 Exp2022
302834,Montemar 110->Reñaca 110 I,T,MesDic-2031,*,Montemar 110,Reñaca 110,*,T,T,101,T,F,48.89596378,48.89596378,F,F,T,48.89596378,48.89596378,110,0.8265,1.197,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,2.85 Exp2022
302835,Con Con 110->Montemar 110,T,MesDic-2031,*,Con Con 110,Montemar 110,*,T,T,101,T,F,98,98,F,F,T,98,98,110,1.2893,2.4862,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,6.375-Exp 2022 Zonal Exp2022
302836,Bosquemar 110->Montemar 110,T,MesDic-2031,*,Bosquemar 110,Montemar 110,*,T,T,101,T,F,100,100,F,F,T,100,100,110,1.2395,3.3642,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,8.65-Exp2022 Zonal Exp2022
302837,Montemar 110->Reñaca 110 II,T,MesDic-2031,*,Montemar 110,Reñaca 110,*,T,T,101,T,F,100,100,F,F,T,100,100,110,0.4166,1.1306,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,2.907-Exp2022 Zonal Exp2022
302838,Montemar 110->Montemar 012,T,MesDic-2031,*,Montemar 110,Montemar 012,*,T,T,101,T,F,30,30,F,F,T,30,30,110,2.266294778,71.59955886,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/012 Exp2022
302839,El Totoral 066->El Totoral 12.5 I,T,MesAbr-2023,*,El Totoral 066,El Totoral 12.5,*,T,T,101,T,F,15,15,F,F,T,15,15,66,1.720790156,34.47838504,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/12.5
302840,Rungue 044->Rungue 023 I,T,MesAbr-2023,*,Rungue 044,Rungue 023,*,T,T,101,T,F,20,20,F,F,T,20,20,44,2.4855336,24.74180562,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,044/023
302841,Rungue 044->Rungue 023 II,T,MesAbr-2023,*,Rungue 044,Rungue 023,*,T,T,101,T,F,20,20,F,F,T,20,20,44,2.4855336,24.74180562,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,044/023
302842,Casablanca 066->Casablanca 012 I,T,MesAbr-2023,*,Casablanca 066,Casablanca 012,*,T,T,101,T,F,30,30,F,F,T,30,30,66,1.89882396,20.35467882,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/012
302843,Tap Vitacura 110->Vitacura 110 III,T,MesAbr-2023,*,Tap Vitacura 110,Vitacura 110,BarA,T,T,101,T,F,400,400,F,F,T,400,400,110,0.12384711,0.557311212,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,1.566
302844,Tap Vitacura 110->Vitacura 110 IV,T,MesAbr-2023,*,Tap Vitacura 110,Vitacura 110,BarA,T,T,101,T,F,400,400,F,F,T,400,400,110,0.12384711,0.557311212,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,1.566
302845,Polpaico Chilectra 110->Polpaico Chilectra 023 II,T,*,*,Polpaico Chilectra 110,Polpaico Chilectra 023,*,T,T,101,T,F,50,50,F,F,T,50,50,110,0.943440562,46.77041563,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/023
302846,Duqueco 066->Santa Barbara 066,T,MesAbr-2023,*,Duqueco 066,Santa Barbara 066,*,T,T,101,T,F,23.66,23.66,F,F,T,23.66,23.66,66,7.52568,11.17731,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,30
302847,Santa Barbara 066->Pangue 066,T,MesAbr-2023,*,Santa Barbara 066,Pangue 066,*,T,T,101,T,F,23.66,23.66,F,F,T,23.66,23.66,66,12.61805755,18.74062422,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,50.300003
302848,Fatima 154->Tap Paine 154,T,MesOct-2023,*,Fatima 154,Tap Paine 154,*,T,T,101,T,F,151.77,151.77,T,F,T,151.77,151.77,154,0.3297888,1.328208083,T,5,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,3.47
302849,Fatima 154->Tap Tuniche II 154,T,MesOct-2023,*,Fatima 154,Tap Tuniche II 154,*,T,T,101,T,F,151.77,151.77,T,F,T,151.77,151.77,154,0.3297888,1.328208083,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,3.47
302850,Tap Villaseca II 154->Fatima 154,T,MesOct-2023,*,Tap Villaseca II 154,Fatima 154,*,T,T,101,T,F,151.77,151.77,T,F,T,151.77,151.77,154,0.5683392,2.288958022,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,5.98
302851,Tap Villaseca I 154->Fatima 154,T,MesOct-2023,*,Tap Villaseca I 154,Fatima 154,*,T,T,101,T,F,151.77,151.77,T,F,T,151.77,151.77,154,0.5683392,2.288958022,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,5.98
302852,Fatima 154->Fatima 066 II,T,MesOct-2023,*,Fatima 154,Fatima 066,*,T,T,101,T,F,75,75,F,F,T,75,75,154,0.527022,37.744289,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,154/066
302853,Chocalan 066->Chocalan 13.2 I,T,MesAbr-2023,*,Chocalan 066,Chocalan 13.2,*,T,T,101,T,F,20,20,F,F,T,20,20,66,2.4855336,24.74180562,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302854,Mandinga 066->Mandinga 13.2 I,T,MesAbr-2023,*,Mandinga 066,Mandinga 13.2,BarB,T,T,101,T,F,15,15,F,F,T,15,15,66,1.898127,35.014254,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
302855,Loreto 066->Loreto 015 I,T,MesAbr-2023,*,Loreto 066,Loreto 015,*,T,T,101,T,F,20,20,F,F,T,20,20,66,1.641488988,23.99539785,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/015
302856,San Clemente Transnet 066->San Clemente Transnet 13.2 I,T,MesAbr-2023,*,San Clemente Transnet 066,San Clemente Transnet 13.2,*,T,T,101,T,F,20,20,F,F,T,20,20,66,1.06,25.05,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.8
302857,Cocharcas 066->Monterrico 066,T,MesMar-2029,*,Cocharcas 066,Monterrico 066,*,T,T,101,T,F,56,56,F,F,T,56,56,66,1.04855085,4.1942034,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,11.81
